,Store#,County_x,City,CountyNum,Total_Sales_2015_Q1,Sales_Mean_2015_Q1,Total_Liters_2015_Q1,Avg_Liters_2015_Q1,Zip_Code_x,Avg_PPL_2015_Q1,Avg_Margin_2015_Q1,County_y,Total_Sales_2015,Sales_Mean_2015,Total_Liters_2015,Avg_Liters_2015,Zip_Code_y,Avg_PPL_2015,Avg_Margin_2015,County#
225,3576,O'Brien,HARTLEY,71.0,17287.33,66.7464478764,1500.48,5.79335907336,51346,14.0229509101,4.21648648649,O'Brien,71428.33,71.42833,6387.26,6.38726,51346,13.7917695238,4.33309,71.0
226,3582,Decatur,LEON,27.0,6557.68,123.729811321,456.0,8.60377358491,50144,15.9335759209,6.30886792453,Decatur,28384.99,115.857102041,1855.47,7.57334693878,50144,16.4685519922,6.76318367347,27.0
227,3584,Fayette,OELWEIN,33.0,66181.12,147.725714286,5604.81,12.5107366071,50662,14.5722661565,4.74044642857,Fayette,265770.85,141.142246415,22511.99,11.9553850239,50662,14.9696725999,4.77964949549,33.0
228,3587,Lee,KEOKUK,56.0,9964.38,120.052771084,945.0,11.3855421687,52632,11.3380837636,3.98819277108,Lee,41954.34,121.960290698,3840.0,11.1627906977,52632,11.9386351052,4.15712209302,56.0
229,3591,Webster,ACKLEY,94.0,5809.0,79.5753424658,543.75,7.44863013699,50601,12.1545792564,4.30794520548,Webster,28510.31,85.3602095808,2556.25,7.65344311377,50601,13.3081451383,4.51323353293,94.0
230,3592,Hardin,FORT DODGE,42.0,108527.28,151.574413408,9131.25,12.7531424581,50501,13.7400146316,4.99152234637,Hardin,541209.73,160.882797265,44204.75,13.1405321046,50501,13.9715900855,5.02917954816,42.0
231,3606,Grundy,GRUNDY CENTER,38.0,18054.08,90.2704,1340.87,6.70435,50638,15.0024619048,4.9125,Grundy,69435.32,84.9881517748,5341.6,6.53806609547,50638,15.707036778,5.00831089351,38.0
232,3611,Harrison,LOGAN,43.0,14443.44,101.003076923,1368.0,9.56643356643,51546,11.6477788878,4.04937062937,Harrison,64258.98,103.310257235,5991.75,9.63303858521,51546,11.8111920073,4.14073954984,43.0
233,3612,Jackson,MAQUOKETA,49.0,132731.13,67.1376479514,9976.85,5.04645928174,52060,15.3491613074,4.36147698533,Jackson,496759.01,64.648491671,37429.07,4.87103982301,52060,15.5002192558,4.4042933368,49.0
234,3618,Linn,CEDAR RAPIDS,57.0,125778.26,208.933986711,10185.0,16.9186046512,52404,14.6667663344,5.08752491694,Linn,572238.18,194.771334241,46397.0,15.7920353982,52404,14.4653951506,5.11914567733,57.0
235,3621,O'Brien,SHELDON,71.0,71428.25,76.9700969828,5727.5,6.171875,51201,17.4441038075,4.87662715517,O'Brien,282868.27,75.734476573,22216.82,5.94827844712,51201,18.0446134082,5.07232396252,71.0
236,3622,Dickinson,SPIRIT LAKE,30.0,79851.96,176.273642384,6382.5,14.0894039735,51360,14.7186208346,5.30567328918,Dickinson,469113.62,209.706580241,36437.5,16.2885561019,51360,15.3687085169,5.49209655789,30.0
237,3624,Jasper,NEWTON,50.0,41531.19,169.515061224,3311.25,13.5153061224,50208,14.609154519,4.99012244898,Jasper,173030.55,160.958651163,13634.25,12.6830232558,50208,14.5945692137,5.21471627907,50.0
238,3625,Polk,ANKENY,77.0,114953.4,176.851384615,8956.5,13.7792307692,50021,14.5803692308,5.22001538462,Polk,492688.05,172.449439972,37409.25,13.0938921946,50021,14.6960768038,5.22955547777,77.0
239,3626,Clay,SPENCER,21.0,74914.98,154.783016529,6621.0,13.6797520661,51301,13.2382615112,5.17671487603,Clay,376986.3,169.355929919,31390.5,14.1017520216,51301,14.0319924699,5.24867026056,21.0
240,3628,Linn,CEDAR RAPIDS,57.0,89868.72,165.199852941,7386.0,13.5772058824,52402,13.7799807423,4.87733455882,Linn,404924.85,170.351220025,32907.75,13.8442364325,52402,13.9949984975,4.98363062684,57.0
241,3629,Pottawattamie,COUNCIL BLUFFS,78.0,101460.12,164.707987013,7514.25,12.1984577922,51503,14.5005898268,4.92594155844,Pottawattamie,452118.39,156.82219563,33087.75,11.4768470343,51503,14.6945537882,5.1489316684,78.0
242,3631,Audubon,AUDUBON,5.0,30927.86,67.2344782609,2681.31,5.82893478261,50025,14.5981938406,4.38993478261,Audubon,84456.71,72.1235781383,7439.34,6.35298035867,50025,14.7254439632,4.40020495303,5.0
243,3632,Dubuque,DUBUQUE,31.0,97351.7,146.835143288,7737.0,11.6696832579,52003,13.9141341665,4.85028657617,Dubuque,427808.9,146.309473324,33507.25,11.4593878249,52003,13.7962922611,4.96189124487,31.0
244,3635,Boone,OGDEN,8.0,14537.36,78.1578494624,1156.25,6.21639784946,50212,16.0799027138,4.90580645161,Boone,63677.22,72.2783427923,5248.25,5.95715096481,50212,14.8389751905,4.61693530079,8.0
245,3644,Polk,ALTOONA,77.0,127639.95,158.756156716,10229.25,12.7229477612,50009,14.2999792703,4.99895522388,Polk,575941.85,160.518910256,44716.25,12.4627229654,50009,14.3854858789,5.07059364548,77.0
246,3645,Polk,WINDSOR HEIGHTS,77.0,72096.6,151.782315789,5511.0,11.6021052632,50311,14.7659849624,5.16747368421,Polk,300668.64,150.862338184,22752.0,11.4159558455,50311,14.5872142977,5.18248871049,77.0
247,3647,Clinton,CLINTON,23.0,81713.58,164.083493976,6849.0,13.7530120482,52732,13.4468885064,4.99475903614,Clinton,402385.98,165.659110745,32437.5,13.3542610128,52732,13.8772700896,5.04505969535,23.0
248,3648,Buchanan,FAIRBANK,10.0,7764.47,55.8594964029,702.13,5.05129496403,50629,14.7657245632,4.69496402878,Buchanan,41547.36,55.1025994695,3649.88,4.84068965517,50629,15.4788695213,4.93319628647,10.0
249,3650,Ida,HOLSTEIN,47.0,56029.06,91.550751634,3780.62,6.17748366013,51025,17.7189312947,5.26217320261,Ida,235794.26,94.8488576026,15857.37,6.37866854385,51025,17.9181261366,5.52000804505,47.0
250,3651,Warren,INDIANOLA,91.0,38036.88,150.94,3153.0,12.5119047619,50125,13.4188057445,5.15603174603,Warren,162899.36,147.95582198,12872.25,11.6914168937,50125,13.7202707495,5.27535876476,91.0
251,3652,Ida,IDA GROVE,47.0,6782.98,193.799428571,458.75,13.1071428571,51445,16.8494285714,5.05028571429,Ida,31318.46,152.031359223,2013.5,9.77427184466,51445,16.9881229773,5.26067961165,47.0
252,3654,Wright,BELMOND,99.0,28905.82,143.098118812,2142.0,10.603960396,50421,15.6587081565,5.37504950495,Wright,101642.65,139.811072902,7965.0,10.9559834938,50421,14.6463424379,5.18953232462,99.0
253,3655,Woodbury,SIOUX CITY,97.0,16327.56,101.413416149,1119.79,6.9552173913,51104,19.376873706,5.06142857143,Woodbury,78896.0,95.6315151515,5010.46,6.07328484848,51104,21.0892178932,5.31031515152,97.0
254,3656,Polk,ANKENY,77.0,51759.86,160.744906832,3143.4,9.76211180124,50021,17.3359926797,5.88319875776,Polk,210999.92,173.662485597,12157.15,10.0058847737,50021,18.3520062708,6.14516872428,77.0
255,3660,Marion,KNOXVILLE,63.0,23878.74,135.674659091,1876.5,10.6619318182,50138,13.451504329,5.07886363636,Marion,124158.6,139.504044944,9466.5,10.6365168539,50138,13.9552054575,5.16623595506,63.0
256,3663,Black Hawk,WATERLOO,7.0,82465.92,194.49509434,6759.0,15.9410377358,50702,13.9356244385,4.82591981132,Black Hawk,344845.35,174.87086714,28331.75,14.3670131846,50702,13.6944187675,4.84192190669,7.0
257,3664,Worth,NORTHWOOD,98.0,25681.32,69.408972973,2070.76,5.59664864865,50459,15.9262728443,5.02645945946,Worth,104798.77,65.4583198001,8531.0,5.32854465959,50459,15.7545901371,4.84942535915,98.0
258,3666,Linn,CEDAR RAPIDS,57.0,56137.44,168.580900901,3766.5,11.3108108108,52404,16.5706277706,5.58441441441,Linn,294907.84,172.966475073,18310.5,10.7392961877,52404,17.7312172183,5.95623460411,57.0
259,3670,Johnson,CORALVILLE,52.0,112629.6,161.360458453,8553.0,12.2535816619,52241,13.7835366353,4.96776504298,Johnson,548769.06,154.626390533,41188.0,11.6055226824,52241,14.1671695582,5.01479289941,52.0
260,3676,Butler,GREENE,12.0,8867.1,36.94625,755.2,3.14666666667,50636,15.8168710317,4.43025,Butler,36180.35,40.6520786517,3156.06,3.54613483146,50636,16.26702916,4.68716853933,12.0
261,3677,Clay,EVERLY,21.0,3154.66,98.583125,258.0,8.0625,51338,14.1502083333,4.92125,Clay,8966.63,110.699135802,730.25,9.01543209877,51338,14.1771075838,4.87666666667,21.0
262,3678,Polk,DES MOINES,77.0,34458.63,105.701319018,2188.48,6.71312883436,50320,22.001111598,5.61389570552,Polk,153638.89,109.429408832,9315.04,6.63464387464,50320,22.4598412698,6.10896011396,77.0
263,3679,Clayton,MONONA,22.0,37635.19,57.1095447648,2652.71,4.02535660091,52159,15.2805325529,5.99447647951,Clayton,124770.3,51.7075424782,8828.11,3.65856195607,52159,15.6892434334,6.18787815997,22.0
264,3682,Kossuth,WESLEY,55.0,63228.48,171.816521739,4393.87,11.9398641304,50483,17.6838819876,6.08861413043,Kossuth,232513.3,178.718908532,16810.36,12.9211068409,50483,17.0546279419,6.20838585703,55.0
265,3688,Chickasaw,FREDERICKSBURG,19.0,9876.24,76.56,1002.0,7.76744186047,50630,11.7287818383,4.24744186047,Chickasaw,36752.04,73.9477665996,3779.25,7.60412474849,50630,12.05709016,4.25979879276,19.0
266,3690,Black Hawk,WATERLOO,7.0,32589.26,111.990584192,1975.0,6.78694158076,50702,17.1710963836,5.64886597938,Black Hawk,145884.46,130.486994633,8394.8,7.50876565295,50702,18.3615146094,5.79567084079,7.0
267,3691,Polk,URBANDALE,77.0,53473.18,170.296751592,3400.2,10.8286624204,50322,16.6318630573,5.78824840764,Polk,305758.57,228.86120509,17665.2,13.2224550898,50322,18.2896717227,6.1225748503,77.0
268,3692,Linn,MT VERNON,57.0,133347.95,205.783873457,10021.09,15.4646450617,52314,20.1602131099,6.16632716049,Linn,133347.95,205.783873457,10021.09,15.4646450617,52314,20.1602131099,6.16632716049,57.0
269,3695,Plymouth,REMSEN,75.0,24629.37,94.7283461538,1908.07,7.33873076923,51050,15.8668864469,4.65769230769,Plymouth,103290.95,96.7143726592,7911.02,7.40732209738,51050,15.8867112538,4.72201310861,75.0
270,3696,Polk,DES MOINES,77.0,33989.7,139.875308642,2401.5,9.88271604938,50315,14.8210229277,5.40148148148,Polk,152180.28,146.327192308,10618.5,10.2100961538,50315,14.9915929487,5.35860576923,77.0
271,3698,Polk,WEST DES MOINES,77.0,25108.96,83.4184717608,1105.27,3.67199335548,50266,26.6994253515,6.65554817276,Polk,146842.04,102.61498253,6270.54,4.38192872117,50266,29.5649743464,7.34906359189,77.0
272,3700,Pottawattamie,AVOCA,78.0,79255.66,94.8034210526,5498.63,6.57730861244,51521,16.4419748234,5.10684210526,Pottawattamie,328916.37,92.1592518913,22865.42,6.40667413841,51521,16.6074664105,5.10574950967,78.0
273,3704,Palo Alto,EMMETSBURG,74.0,63780.88,53.0181878637,4639.84,3.85689110557,50536,16.2233859795,5.33337489609,Palo Alto,256431.64,49.7056871487,18820.86,3.64816049622,50536,16.7260104856,5.54170188021,74.0
274,3705,Lyon,ROCK RAPIDS,60.0,67433.19,93.1397651934,4917.0,6.79143646409,51246,17.0238016311,5.09258287293,Lyon,290054.32,90.1349658173,21165.77,6.57730577999,51246,17.1385293291,5.10973275326,60.0
275,3707,Linn,CEDAR RAPIDS,57.0,51959.08,122.545,3374.7,7.95919811321,52402,17.265699124,5.4966509434,Linn,282145.15,141.355285571,16046.85,8.03950400802,52402,19.2931002282,5.89347695391,57.0
276,3710,Louisa,COLUMBUS JUNCTION,58.0,10527.6,210.552,650.48,13.0096,52738,20.0096,1.93,Louisa,43492.54,226.523645833,2558.78,13.3269791667,52738,20.5989756944,1.9309375,58.0
277,3712,Poweshiek,MONTEZUMA,79.0,34707.79,88.5402806122,2361.25,6.02359693878,50171,16.3759645287,5.57964285714,Poweshiek,132194.54,87.8953058511,8856.35,5.88853058511,50171,17.0360206909,5.89313829787,79.0
278,3713,Cerro Gordo,MASON CITY,17.0,75049.8,182.602919708,6712.5,16.3321167883,50401,13.120597845,4.97326034063,Cerro Gordo,394556.26,190.147595181,33507.5,16.1481927711,50401,13.8750843373,5.12851566265,17.0
279,3715,Scott,DAVENPORT,82.0,38327.74,88.7216203704,1882.83,4.35840277778,52807,24.6618380732,4.05958333333,Scott,158734.41,86.6454203057,8064.03,4.40176310044,52807,23.8197858183,4.10972707424,82.0
280,3717,Bremer,SUMNER,9.0,18545.8,38.081724846,1493.86,3.06747433265,50674,15.3043590496,4.91125256674,Bremer,94636.13,37.0250899844,7547.98,2.95304381847,50674,15.4820776511,5.14311032864,9.0
281,3719,Marshall,MARSHALLTOWN,64.0,58823.79,164.31226257,4713.75,13.1668994413,50158,14.3704203246,5.21650837989,Marshall,265013.67,165.117551402,20604.75,12.8378504673,50158,14.4252294912,5.35918380062,64.0
282,3721,Winneshiek,DECORAH,96.0,97350.48,151.165341615,7510.5,11.6622670807,52101,14.2593130731,5.14049689441,Winneshiek,474289.06,155.14853124,35728.95,11.6875858685,52101,14.5504128675,5.22242067386,96.0
283,3722,Woodbury,SIOUX CITY,97.0,75824.58,155.697289528,5674.5,11.6519507187,51106,14.629596167,5.23650924025,Woodbury,384185.55,165.17005589,27577.0,11.8559759243,51106,15.2025381812,5.4092605331,97.0
284,3723,Monona,ONAWA,67.0,59568.6,39.4494039735,4283.75,2.8369205298,51040,16.6043752759,4.55601986755,Monona,272449.72,42.2992889303,19773.16,3.06988976867,51040,16.970854425,4.65200900481,67.0
285,3726,Wapello,OTTUMWA,90.0,51431.16,162.24340694,3972.0,12.5299684543,52501,14.0773531621,5.19870662461,Wapello,233781.3,159.686680328,17859.0,12.1987704918,52501,14.0559478272,5.06898907104,90.0
286,3728,Pottawattamie,COUNCIL BLUFFS,78.0,77449.0,97.6658259773,5227.23,6.59171500631,51503,18.1847486939,5.1714627995,Pottawattamie,314964.64,90.4810801494,20788.9,5.97210571675,51503,18.5391722411,5.19585751221,78.0
287,3731,Scott,DAVENPORT,82.0,131134.8,168.553727506,8821.6,11.3388174807,52807,16.4249418533,5.09903598972,Scott,467898.42,151.915071429,33981.25,11.0328733766,52807,14.8216120903,4.99776298701,82.0
288,3732,Scott,ELDRIDGE,82.0,61259.2,84.1472527473,4642.75,6.37740384615,52748,17.0718694401,5.41206043956,Scott,336285.21,94.7015516756,25038.53,7.05112081104,52748,16.5497577825,5.35787383836,82.0
289,3735,Buchanan,OSKALOOSA,10.0,60917.45,96.6943650794,4623.14,7.33831746032,52577,16.0562116402,4.60242857143,Buchanan,275621.91,97.7729372118,20938.51,7.42763746009,52577,16.3845794692,4.75840723661,10.0
290,3738,Dubuque,DUBUQUE,31.0,27941.23,64.5293995381,2822.78,6.51912240185,52001,14.1310887496,3.70501154734,Dubuque,106365.83,64.1918105009,10746.59,6.48557030779,52001,13.8009015145,3.63597465299,31.0
291,3740,Black Hawk,WATERLOO,7.0,50745.67,119.966122931,3103.34,7.33650118203,50702,15.3947213779,4.37617021277,Black Hawk,203024.06,116.41287844,13165.36,7.54894495413,50702,14.9015709644,4.38525229358,7.0
292,3742,Plymouth,LEMARS,75.0,45852.48,153.86738255,3928.5,13.182885906,51031,13.0877660594,5.00902684564,Plymouth,184319.58,170.350813309,14782.5,13.6621996303,51031,14.0774768946,5.25377079482,75.0
293,3744,Dubuque,DYERSVILLE,31.0,48538.22,115.567190476,4504.74,10.7255714286,52040,14.6296179138,4.62085714286,Dubuque,257084.96,124.556666667,23999.56,11.6276937984,52040,14.5764820967,4.61166666667,31.0
294,3747,Keokuk,SIGOURNEY,54.0,21700.8,58.335483871,1827.01,4.9113172043,52591,14.1285419867,4.36295698925,Keokuk,86135.26,59.9410299235,7264.17,5.05509394572,52591,14.204290685,4.41149617258,54.0
295,3749,Buena Vista,STORM LAKE,11.0,41823.68,167.29472,3487.25,13.949,50588,14.1905066667,5.389,Buena Vista,203055.9,213.07019937,16253.75,17.0553515215,50588,15.2012716734,5.64315844701,11.0
296,3756,Carroll,MANNING,14.0,17531.78,46.7514133333,1343.9,3.58373333333,51455,16.3591834921,5.17906666667,Carroll,98524.64,47.943863747,7048.32,3.42983941606,51455,16.7576505619,5.21091970803,14.0
297,3757,Woodbury,SIOUX CITY,97.0,121393.71,173.172196862,9542.25,13.612339515,51108,14.323933836,4.99794579173,Woodbury,549146.74,162.469449704,42363.0,12.5334319527,51108,14.3341265145,5.0673816568,97.0
298,3761,Taylor,LENOX,87.0,14979.63,47.8582428115,1129.25,3.60782747604,50851,15.7303925148,4.44137380192,Taylor,14979.63,47.8582428115,1129.25,3.60782747604,50851,15.7303925148,4.44137380192,87.0
299,3762,Polk,WINDSOR HEIGHTS,77.0,75058.89,86.2745862069,4680.28,5.37963218391,50322,23.1514811166,6.13785057471,Polk,334478.76,95.1304778157,20683.74,5.88274744027,50322,23.2343499106,6.21753981797,77.0
300,3763,Sioux,HAWARDEN,84.0,32000.71,89.6378431373,2593.75,7.26540616246,51023,14.9584593838,5.19613445378,Sioux,123747.79,89.0912814975,9997.84,7.19786897048,51023,15.1361592787,5.1918574514,84.0
301,3766,Chickasaw,NEW HAMPTON,19.0,19616.9,65.608361204,1959.71,6.55421404682,50659,13.2551807613,4.48775919732,Chickasaw,84922.13,57.4574627876,8132.66,5.50247631935,50659,15.3156782009,4.82939106901,19.0
302,3769,Black Hawk,CEDAR FALLS,7.0,123543.9,180.619736842,10023.75,14.6546052632,50613,13.9419193818,5.04969298246,Black Hawk,552173.52,175.571866455,44615.25,14.1860890302,50613,14.0313786055,5.03888712242,7.0
303,3772,Polk,DES MOINES,77.0,8468.53,153.973272727,371.12,6.74763636364,50314,25.5457575758,3.53909090909,Polk,267215.93,205.867434515,12341.25,9.50789676425,50314,22.8888779441,3.7969953775,77.0
304,3773,Linn,CEDAR RAPIDS,57.0,509625.13,242.21726711,28127.44,13.3685551331,52401,23.4711894011,6.70363593156,Linn,2297121.49,245.550132549,126171.55,13.487071085,52401,23.7884416524,6.77525921967,57.0
305,3774,Dubuque,DUBUQUE,31.0,31672.37,105.223820598,3350.25,11.1303986711,52001,11.4648758108,3.20697674419,Dubuque,132710.24,110.407853577,14449.0,12.0207986689,52001,11.3057923302,3.25686356073,31.0
306,3776,Scott,DAVENPORT,82.0,98119.34,149.117537994,7397.25,11.2420212766,52806,14.1310493559,4.91610942249,Scott,424858.19,142.80947563,32596.5,10.9568067227,52806,13.9539857543,4.93562352941,82.0
307,3778,Polk,DES MOINES,77.0,29767.69,54.2216575592,1517.58,2.76426229508,50310,22.6338589644,3.95706739526,Polk,127728.08,54.5613327638,6419.04,2.74200768902,50310,23.1915443136,4.25552755233,77.0
308,3779,Webster,FORT DODGE,94.0,14902.44,108.776934307,1466.45,10.7040145985,50501,13.8986027112,4.38262773723,Webster,75045.76,115.455015385,7057.32,10.8574153846,50501,15.0053750916,4.48801538462,94.0
309,3782,Clayton,GUTTENBURG,22.0,15729.54,68.3893043478,1327.75,5.77282608696,52052,12.6667681159,4.49156521739,Clayton,97431.04,82.5686779661,8028.7,6.80398305085,52052,13.4143583535,4.53633898305,22.0
310,3783,Pocahontas,POCAHONTAS,76.0,46928.25,77.6957781457,4413.22,7.30665562914,50574,15.4589049196,4.55822847682,Pocahontas,179053.57,74.4815183028,16067.58,6.68368552413,50574,15.5320870474,4.6775,76.0
311,3784,Buchanan,INDEPENDENCE,10.0,59315.79,121.54875,3980.4,8.15655737705,50644,17.8343891491,5.24520491803,Buchanan,232187.75,116.501630707,16083.04,8.06976417461,50644,18.0252885098,5.27880080281,10.0
312,3785,Polk,DES MOINES,77.0,41992.65,80.6000959693,2738.07,5.25541266795,50315,20.5865917192,5.26856046065,Polk,138293.3,71.4694056848,9712.59,5.01942635659,50315,20.0702499077,4.91334366925,77.0
313,3789,Mahaska,OSKALOOSA,62.0,52296.57,216.101528926,3905.25,16.1373966942,52577,15.0540338449,5.02884297521,Mahaska,237724.77,183.713114374,17835.75,13.783423493,52577,14.8261017885,5.16680834621,62.0
314,3790,Henry,MT PLEASANT,44.0,59585.52,177.867223881,4779.0,14.2656716418,52641,14.5436901208,5.25432835821,Henry,271524.78,181.621926421,21097.5,14.1120401338,52641,14.7373763338,5.320909699,44.0
315,3803,Clayton,STRAWBERRY POINT,22.0,9734.16,117.279036145,885.0,10.6626506024,52076,11.5114400459,4.41168674699,Clayton,46431.17,123.159602122,4122.5,10.9350132626,52076,12.0457799672,4.4900530504,22.0
316,3805,Scott,DAVENPORT,82.0,79855.77,113.431491477,3870.9,5.4984375,52084,24.814514678,4.43769886364,Scott,346098.85,124.406488138,16195.95,5.8216930266,52084,25.6813155147,4.45468008627,82.0
317,3806,Polk,WEST DES MOINES,77.0,54133.44,175.189126214,3207.0,10.3786407767,50266,18.0556033287,5.69582524272,Polk,254122.45,200.412026814,14060.18,11.0884700315,50266,19.0771662348,5.95672712934,77.0
318,3808,Black Hawk,LA PORTE CITY,7.0,29121.87,60.1691528926,2175.61,4.49506198347,50651,16.1803473042,4.69466942149,Black Hawk,111308.76,58.1550470219,8800.75,4.59809299896,50651,15.9417870826,4.5983646813,7.0
319,3811,Lee,KEOKUK,56.0,46724.04,143.766276923,3745.5,11.5246153846,52632,13.4921978022,4.88150769231,Lee,210138.78,146.234363257,15883.5,11.0532359081,52632,14.1892968155,5.09780793319,56.0
320,3813,Ringgold,MOUNT AYR,80.0,14886.69,76.7355154639,1309.5,6.75,50854,12.573964163,4.54443298969,Ringgold,81171.48,83.7682972136,6727.8,6.94303405573,50854,13.7085364857,4.8509494324,80.0
321,3814,Dallas,WEST DES MOINES,25.0,445157.58,2271.21214286,20906.25,106.664540816,50266,27.3980199223,8.51969387755,Dallas,2899984.38,2348.16548988,145925.55,118.158340081,50266,26.6579710494,8.6972145749,25.0
322,3816,Montgomery,RED OAK,69.0,41683.4,92.4243902439,3217.88,7.13498891353,51566,16.3873239362,4.94186252772,Montgomery,160416.93,81.3885996956,12406.98,6.29476407915,51566,17.3897114107,5.11914256722,69.0
323,3818,Marion,KNOXVILLE,63.0,45441.73,31.4911503812,3282.95,2.27508662509,50138,17.3072180972,4.4941025641,Marion,198661.93,31.4786769133,14027.35,2.22268261765,50138,17.1521870543,4.48418317224,63.0
324,3819,Winneshiek,DECORAH,96.0,57013.7,98.2994827586,4640.56,8.00096551724,52101,15.978956486,5.02281034483,Winneshiek,282036.82,96.4888197058,22461.23,7.68430721861,52101,17.6019843055,5.27289770783,96.0
325,3820,Woodbury,SIOUX CITY,97.0,374152.3,196.405406824,21322.57,11.1929501312,51103,20.8921568591,5.49405249344,Woodbury,1594081.4,203.977146513,90402.22,11.5677824696,51103,20.9326727298,5.53497504798,97.0
326,3822,Johnson,SWISHER,52.0,9120.33,51.2378089888,563.5,3.16573033708,52338,19.640058855,6.21634831461,Johnson,48322.13,40.0681011609,2847.42,2.36104477612,52338,20.2626621522,6.28870646766,52.0
327,3825,Polk,DES MOINES,77.0,32094.36,81.8733673469,2329.36,5.94224489796,50316,17.8974963557,3.34096938776,Polk,203486.12,95.2650374532,12421.46,5.81529026217,50316,20.3995784287,3.8634082397,77.0
328,3826,Clarke,OSCEOLA,20.0,6766.56,211.455,414.0,12.9375,50213,17.8080357143,7.1121875,Clarke,27024.24,216.19392,1591.5,12.732,50213,17.9623047619,7.01424,20.0
329,3829,Linn,MOUNT VERNON,57.0,37812.7,58.9901716069,3228.9,5.03728549142,52314,15.0678714434,4.33769110764,Linn,142561.41,63.1921143617,11672.9,5.17415780142,52314,15.4313004475,4.41365691489,57.0
330,3830,Union,CRESTON,88.0,74598.9,152.866598361,6160.5,12.6239754098,50801,13.5224375488,5.09340163934,Union,306087.66,156.406571283,24333.0,12.4338272867,50801,13.9824714699,5.27361267246,88.0
331,3831,Boone,MADRID,8.0,17713.99,56.7756089744,1532.0,4.91025641026,50156,14.8883684371,4.18858974359,Boone,85776.69,54.7045216837,7153.92,4.56244897959,50156,15.3574823858,4.32537627551,8.0
332,3833,Cass,ATLANTIC,15.0,39726.42,175.780619469,3223.5,14.2632743363,50022,14.1429667088,5.24747787611,Cass,186449.52,171.684640884,14571.0,13.4171270718,50022,14.5381298781,5.47956721915,15.0
333,3838,Iowa,BETTENDORF,48.0,92890.25,136.00329429,6612.55,9.68162518302,52722,15.5842668898,5.11035139092,Iowa,378143.41,143.073556565,26778.0,10.1316685585,52722,15.4373766733,5.11099886493,48.0
334,3841,Dubuque,DUBUQUE,31.0,15839.29,48.4381957187,1558.25,4.76529051988,52001,15.2127464686,3.68868501529,Dubuque,61261.75,40.5975811796,5885.18,3.90005301524,52001,14.6177597533,3.63615639496,31.0
335,3842,Kossuth,BANCROFT,55.0,65983.84,96.0463464338,4473.41,6.51151382824,50517,18.6778957857,5.55711790393,Kossuth,314268.92,103.343939494,21363.22,7.02506412364,50517,18.5148494608,5.51690891154,55.0
336,3845,Webster,OTHO,94.0,4083.72,116.677714286,316.8,9.05142857143,50569,16.2836190476,3.98428571429,Webster,16619.64,110.06384106,1437.3,9.51854304636,50569,13.1180573951,3.46701986755,94.0
337,3849,Dubuque,DYERSVILLE,31.0,18239.93,93.0608673469,1470.06,7.50030612245,52040,16.9862487852,4.79178571429,Dubuque,79981.92,90.6824489796,6188.93,7.01692743764,52040,17.1247867401,4.67421768707,31.0
338,3853,Scott,DAVENPORT,82.0,32532.18,120.489555556,1916.78,7.09918518519,52804,19.6870687831,3.42288888889,Scott,148977.85,145.913663075,8765.57,8.5852791381,52804,19.4120501609,3.26719882468,82.0
339,3855,Buena Vista,STORM LAKE,11.0,13558.68,47.5743157895,882.34,3.09592982456,50588,18.5066766917,4.4590877193,Buena Vista,70766.88,53.4089660377,4721.15,3.56313207547,50588,19.4426202156,4.81028679245,11.0
340,3857,Allamakee,WAUKON,3.0,56833.74,109.506242775,4126.91,7.95165703276,52172,14.8230452335,5.04838150289,Allamakee,322204.26,101.834469027,23902.42,7.554494311,52172,15.6166431882,5.2182806574,3.0
341,3858,Scott,DAVENPORT,82.0,42913.34,70.5811513158,3173.63,5.21978618421,52806,18.0219120066,4.4609375,Scott,199807.78,69.329555864,14941.8,5.18452463567,52806,17.6883672879,4.42039902845,82.0
342,3859,Buchanan,INDEPENDENCE,10.0,56749.08,195.686482759,4528.5,15.6155172414,50644,14.3714154351,5.18689655172,Buchanan,244320.0,202.084367246,18966.0,15.6873449132,50644,15.0342238765,5.34613730356,10.0
343,3864,Sac,SCHALLER,81.0,2552.22,51.0444,230.0,4.6,51053,13.5867047619,4.5214,Sac,8385.04,65.0003100775,686.0,5.31782945736,51053,14.7747988188,5.20945736434,81.0
344,3866,Story,AMES,85.0,19595.78,163.298166667,1133.1,9.4425,50010,17.9168501984,5.68583333333,Story,118416.21,173.630806452,6502.95,9.53511730205,50010,19.222694107,6.06941348974,85.0
345,3868,Linn,MARION,57.0,128931.76,170.770543046,10411.5,13.7900662252,52302,13.8730646484,5.07541721854,Linn,558001.94,166.072005952,43660.75,12.9942708333,52302,14.3471876417,5.14588392857,57.0
346,3869,Johnson,CORALVILLE,52.0,89974.68,66.6973165308,4407.07,3.26691623425,52241,23.5043711651,5.95503335804,Johnson,380296.55,56.3402296296,18112.52,2.6833362963,52241,24.3326339436,6.08455407407,52.0
347,3870,Polk,ALTOONA,77.0,11695.22,153.884473684,710.1,9.34342105263,50009,17.4271820175,5.52592105263,Polk,86672.77,171.290059289,4834.8,9.55494071146,50009,19.0979503106,6.16752964427,77.0
348,3871,Polk,WEST DES MOINES,77.0,18409.72,160.084521739,1069.2,9.29739130435,50266,17.7967888199,5.57191304348,Polk,94898.67,173.489341865,4939.2,9.02961608775,50266,20.2038162706,6.09648994516,77.0
