,Store#,County,City,County#,Total_Sales_2016_Q1,Sales_Mean_2016_Q1,Total_Liters_2016_Q1,Avg_PPL_2016_Q1,Zip_Code,Avg_Liters_2016_Q1,Avg_Margin_2016_Q1,Predicted 2016 TotalSales
950,4795,Polk,DES MOINES,77.0,22735.32,160.107887324,1723.5,12.1373239437,50317,15.3437525151,5.3514084507,112158.804012
951,4796,Polk,DES MOINES,77.0,7952.4,180.736363636,420.0,9.54545454545,50321,19.8967099567,5.84818181818,53825.4751967
952,4797,Polk,DES MOINES,77.0,12354.3,202.529508197,1156.5,18.9590163934,50316,13.3081654957,4.43754098361,61845.0056191
953,4798,Polk,DES MOINES,77.0,14041.02,159.557045455,933.0,10.6022727273,50320,16.1932954545,5.00818181818,71055.945233
954,4799,Polk,DES MOINES,77.0,10863.9,119.383516484,792.75,8.71153846154,50317,15.7875039246,5.15472527473,58304.6516456
955,4800,Polk,DES MOINES,77.0,12852.18,146.0475,1015.2,11.5363636364,50320,15.5342018398,4.44136363636,60428.4443079
956,4801,Polk,DES MOINES,77.0,30392.38,136.902612613,2342.25,10.5506756757,50311,15.4925289575,4.91018018018,139003.669421
957,4802,Polk,DES MOINES,77.0,41437.91,151.787216117,3067.0,11.2344322344,50310,14.8729042386,5.17054945055,188737.543918
958,4803,Polk,DES MOINES,77.0,26142.48,160.383312883,1815.0,11.1349693252,50313,16.228454572,4.91411042945,121386.825929
959,4804,Polk,DES MOINES,77.0,18178.5,152.760504202,1431.0,12.025210084,50312,14.7074829932,4.95151260504,88597.0897445
960,4805,Webster,FORT DODGE,94.0,30333.43,99.1288562092,2121.28,6.9322875817,50501,17.4144522253,3.14,118103.093664
961,4806,Muscatine,WEST LIBERTY,70.0,22685.52,152.251812081,1264.6,8.48724832215,52776,21.2454042825,6.31181208054,120461.709725
962,4807,Iowa,WILLIAMSBURG,48.0,44703.83,124.523203343,3859.5,10.7506963788,52361,14.160754742,5.00679665738,200541.259194
963,4808,Pottawattamie,COUNCIL BLUFFS,78.0,14764.19,123.034916667,948.73,7.90608333333,51501,17.1214365079,3.07566666667,52164.1284492
964,4810,Polk,ANKENY,77.0,17082.79,88.9728645833,1113.56,5.79979166667,50021,17.3061830357,4.25723958333,73567.8514711
965,4813,Clinton,GRAND MOUND,23.0,8417.28,75.1542857143,643.8,5.74821428571,52751,17.8896556122,4.06669642857,34929.4398285
966,4817,Marion,KNOXVILLE,63.0,6991.85,84.2391566265,567.6,6.83855421687,50138,17.5088238669,3.41060240964,22424.1652705
967,4818,Winneshiek,DECORAH,96.0,29772.86,127.234444444,2287.5,9.77564102564,52101,14.1187199837,3.96841880342,125953.021611
968,4819,Polk,ALTOONA,77.0,33575.63,36.9775660793,2329.6,2.56563876652,50009,20.2584382211,3.83470264317,137118.702495
969,4820,Lyon,INWOOD,60.0,16387.29,53.5532352941,1378.67,4.50545751634,51240,15.0108932462,4.59137254902,73582.1874225
970,4821,Mahaska,OSKALOOSA,62.0,5990.6,122.257142857,446.1,9.10408163265,52577,15.4059766764,3.23408163265,17397.7467989
971,4823,Union,CRESTON,88.0,6794.49,63.4999065421,584.5,5.46261682243,50801,15.7936137072,3.69392523364,23959.0669414
972,4824,Union,CRESTON,88.0,15186.09,140.611944444,945.9,8.75833333333,50801,18.5517901235,4.32398148148,67693.5833079
973,4825,Clarke,OSCEOLA,20.0,4187.55,80.5298076923,408.6,7.85769230769,50213,13.4928021978,3.14673076923,8255.92240363
974,4827,Johnson,IOWA CITY,52.0,24570.61,123.47040201,1775.03,8.91974874372,52240,19.9513448193,5.10351758794,115713.831351
975,4828,Marshall,MARSHALLTOWN,64.0,11686.44,229.145882353,909.0,17.8235294118,50158,16.0378618114,3.2137254902,45403.3474545
976,4829,Polk,DES MOINES,77.0,2342751.22,505.012118991,132003.73,28.4552123302,50314,21.6281397879,6.27148954516,9922695.33186
977,4831,Boone,BOONE,8.0,5325.3,60.5147727273,454.06,5.15977272727,50036,21.1050541126,4.89965909091,30497.2790595
978,4836,Johnson,IOWA CITY,52.0,21140.8,84.5632,1787.69,7.15076,52240,16.5082704762,4.2828,91617.7794687
979,4837,Johnson,IOWA CITY,52.0,21955.75,121.302486188,1491.06,8.23790055249,52240,17.2853091292,4.07209944751,93327.3479195
980,4838,Boone,OGDEN,8.0,3669.6,118.374193548,295.5,9.53225806452,50212,14.3983563748,3.79322580645,13781.2393183
981,4839,Worth,Northwood,98.0,34542.01,119.11037931,2967.75,10.2336206897,50459,16.9394351396,5.46917241379,162341.006485
982,4840,Black Hawk,WATERLOO,7.0,11810.48,67.105,694.31,3.94494318182,50707,21.5221631494,3.36051136364,40841.087131
983,4841,Scott,DAVENPORT,82.0,12724.96,96.4012121212,883.57,6.69371212121,52804,16.4932359307,2.79628787879,39989.6065669
984,4843,Muscatine,MUSCATINE,70.0,2924.59,31.4472043011,173.2,1.8623655914,52761,19.5427086534,3.89774193548,8075.89259522
985,4844,Johnson,IOWA CITY,52.0,5654.89,40.1056028369,392.82,2.78595744681,52240,19.2776460655,3.77624113475,18745.0348709
986,4845,Linn,CEDAR RAPIDS,57.0,21506.99,169.346377953,1171.0,9.22047244094,52401,28.7373303337,5.46842519685,106825.899086
987,4846,Monona,ONAWA,67.0,6907.89,117.082881356,480.45,8.14322033898,51040,16.0989346247,3.62186440678,24952.9483822
988,4847,Scott,LECLAIRE,82.0,28915.52,68.3582033097,2386.36,5.64151300236,52753,17.7982066869,4.68333333333,127991.787678
989,4848,Madison,WINTERSET,61.0,8971.63,65.0118115942,601.15,4.35615942029,50273,17.9133678399,3.70347826087,32720.4298087
990,4849,Polk,DES MOINES,77.0,22685.14,349.002153846,769.45,11.8376923077,50314,31.8926666667,6.96138461538,129008.140885
991,4852,Linn,CEDAR RAPIDS,57.0,8384.02,98.6355294118,546.4,6.42823529412,52404,17.8982745098,4.18411764706,36369.9093111
992,4853,Polk,JOHNSTON,77.0,6747.72,77.56,464.28,5.33655172414,50131,16.7290421456,4.34287356322,30636.1112531
993,4854,Emmet,ARMSTRONG,32.0,5639.4,140.985,470.25,11.75625,50514,14.7035,3.62825,21399.2007158
994,4855,Clayton,STRAWBERRY POINT,22.0,3031.14,216.51,289.5,20.6785714286,52076,13.4759183673,4.46642857143,23624.7622404
995,4856,Linn,LISBON,57.0,26718.45,89.3593645485,2110.85,7.05969899666,52253,15.8337876254,4.74254180602,120030.577247
996,4857,Des Moines,WEST BURLINGTON,29.0,4996.85,58.7864705882,293.43,3.45211764706,52655,19.0714061625,3.57435294118,14129.3757294
997,4858,Des Moines,WEST BURLINGTON,29.0,2698.28,36.4632432432,158.75,2.14527027027,52655,19.4603153153,3.62864864865,4380.64224474
998,4859,Des Moines,BURLINGTON,29.0,11597.59,122.079894737,705.4,7.42526315789,52601,18.0448170426,4.53336842105,54144.7939822
999,4861,Linn,CEDAR RAPIDS,57.0,16055.84,69.5058008658,1150.21,4.97926406926,52404,18.6579055865,4.31822510823,69491.3455382
1000,4862,Plymouth,KINGSLEY,75.0,20603.23,133.787207792,1637.5,10.6331168831,51028,13.8141558442,4.62038961039,94625.991506
1001,4864,Clinton,CLINTON,23.0,45539.36,145.029808917,2694.9,8.58248407643,52733,19.3209842281,4.30687898089,195548.874029
1002,4866,Pottawattamie,COUNCIL BLUFFS,78.0,26445.81,41.0649223602,1771.64,2.75099378882,51501,18.1114285714,3.71104037267,105790.817758
1003,4867,Pottawattamie,COUNCIL BLUFFS,78.0,23498.72,116.33029703,1594.32,7.89267326733,51501,16.4222442244,3.47772277228,93323.0238344
1004,4868,Dallas,WAUKEE,25.0,13072.27,94.7265942029,849.4,6.15507246377,50263,16.9048792271,4.58688405797,60332.3399413
1005,4869,Clayton,GUTTENBERG,22.0,8527.39,106.592375,522.0,6.525,52052,19.8237678571,6.101375,57510.0140971
1006,4872,Madison,EARLHAM,61.0,5091.66,84.861,461.31,7.6885,50072,16.186531746,3.70683333333,17976.5513876
1007,4873,Dallas,GRANGER,25.0,8754.54,68.9333858268,765.24,6.02551181102,50109,15.8819085114,3.64598425197,31990.0956982
1008,4874,Henry,MOUNT PLEASANT,44.0,17486.48,25.0882065997,1230.19,1.7649784792,52641,19.7718337091,3.82027259684,68667.6528396
1009,4876,Linn,HIAWATHA,57.0,42157.61,148.442288732,2909.7,10.2454225352,52233,16.1848231053,3.24,170670.637862
1010,4877,Polk,CLIVE,77.0,47704.31,140.306794118,2628.38,7.73052941176,50325,23.0100560224,5.35882352941,215520.200777
1011,4878,O'Brien,PRIMGHAR,71.0,16090.86,71.8341964286,1204.62,5.37776785714,51245,16.7735055272,5.44986607143,81923.3830803
1012,4879,Woodbury,SIOUX CITY,97.0,75247.78,134.85265233,5027.98,9.01071684588,51106,17.6043317972,3.90268817204,316835.297599
1013,4880,Cass,ANITA,15.0,3593.61,97.1245945946,352.95,9.53918918919,50020,12.8647104247,3.2427027027,7580.70748037
1014,4882,Madison,ST CHARLES,61.0,5718.92,146.638974359,470.1,12.0538461538,50240,13.8852747253,3.22102564103,17525.7943374
1015,4883,Keokuk,SIGOURNEY,54.0,9183.57,34.5246992481,855.61,3.21657894737,52591,13.9473952739,4.08112781955,37104.3418388
1016,4884,Woodbury,SIOUX CITY,97.0,10973.45,110.842929293,865.2,8.73939393939,51106,15.6965367965,3.45777777778,40646.1992247
1017,4885,Jackson,ZWINGLE,49.0,8027.63,95.5670238095,547.13,6.51345238095,52079,18.404739229,4.09488095238,33952.8152637
1018,4887,Polk,WEST DES MOINES,77.0,7057.68,128.321454545,488.25,8.87727272727,50266,15.7797229437,4.32836363636,33487.0966442
1019,4888,Woodbury,SERGEANT BLUFF,97.0,21374.29,51.1346650718,1274.05,3.04796650718,51054,20.3115436318,3.99387559809,87548.6039993
1020,4890,Polk,URBANDALE,77.0,5740.87,124.801521739,415.55,9.03369565217,50323,16.539047619,3.60869565217,20313.145309
1021,4891,Osceola,SIBLEY,72.0,46083.74,98.4695299145,3551.15,7.58792735043,51249,15.9442195767,5.05442307692,205358.397085
1022,4892,Scott,DAVENPORT,82.0,27395.03,25.248875576,1699.1,1.56599078341,52802,20.6754807988,3.39322580645,105833.046295
1023,4893,Polk,WEST DES MOINES,77.0,10880.22,78.2749640288,866.85,6.23633093525,50265,14.667327852,3.17712230216,36053.3226167
1024,4895,Linn,CEDAR RAPIDS,57.0,41473.72,89.9646854664,2001.83,4.34236442516,52402,23.6968221258,4.81342733189,181767.776822
1025,4896,Allamakee,HARPERS FERRY,3.0,2007.96,143.425714286,215.5,15.3928571429,52146,14.1971428571,4.0,11787.0735399
1026,4897,Des Moines,BURLINGTON,29.0,53118.36,133.799395466,2932.65,7.38702770781,52601,20.7816336812,4.0519395466,224242.565163
1027,4898,Des Moines,BURLINGTON,29.0,20956.2,86.2395061728,869.77,3.57930041152,52601,25.4678091319,3.91008230453,85143.144283
1028,4899,Palo Alto,GRAETTINGER,74.0,11338.05,58.443556701,944.75,4.86984536082,51342,14.6648797251,4.87649484536,55490.7828714
1029,4900,Black Hawk,WATERLOO,7.0,43424.54,88.4410183299,2180.65,4.44124236253,50703,22.1376699641,3.63963340122,177506.069541
1030,4901,Polk,POLK CITY,77.0,33241.43,128.345289575,2536.5,9.79343629344,50226,15.4010737268,4.96297297297,151230.709473
1031,4902,Black Hawk,WATERLOO,7.0,22445.61,93.1353112033,1138.57,4.72435684647,50703,24.0249278799,3.8556846473,91397.7166258
1032,4904,Lyon,LARCHWOOD,60.0,16425.13,49.7731212121,1507.39,4.56784848485,51241,17.1641010101,4.79518181818,75949.8095554
1033,4905,Calhoun,ROCKWELL CITY,13.0,10970.76,66.8948780488,1043.37,6.36201219512,50579,12.6406475029,3.95963414634,44857.9745382
1034,4907,Black Hawk,CEDAR FALLS,7.0,17108.25,90.5198412698,1298.35,6.86957671958,50613,16.0026203074,3.68555555556,68079.0233448
1035,4908,Clayton,ELKADER,22.0,7998.46,44.1903867403,642.0,3.54696132597,52043,16.6609760589,4.50314917127,36770.2353226
1036,4909,Sioux,ROCK VALLEY,84.0,23436.83,125.330641711,1930.0,10.320855615,51247,13.9000025465,4.45406417112,104659.592385
1037,4910,Black Hawk,WATERLOO,7.0,43673.92,135.213374613,2286.72,7.07962848297,50702,21.0159490638,3.87346749226,182322.594692
1038,4911,Scott,PRINCETON,82.0,5430.0,71.4473684211,497.64,6.54789473684,52768,14.550820802,3.48697368421,16508.301921
1039,4912,Scott,ELDRIDGE,82.0,7466.99,76.9792783505,571.15,5.8881443299,52748,16.275341188,3.85659793814,28740.1287007
1040,4914,Black Hawk,CEDAR FALLS,7.0,26521.52,113.33982906,1970.85,8.42243589744,50613,15.234015059,4.21829059829,114250.380434
1041,4915,Scott,BETTENDORF,82.0,2545.99,48.0375471698,183.31,3.45867924528,52722,16.2851212938,3.32094339623,1079.31317021
1042,4917,Dallas,PERRY,25.0,6762.93,49.7274264706,549.34,4.03926470588,50220,15.3766036415,3.34080882353,19369.852242
1043,4919,Polk,ALTOONA,77.0,7977.54,97.2870731707,611.23,7.45402439024,50009,15.1346341463,3.80707317073,31116.7420558
1044,4921,Linn,CEDAR RAPIDS,57.0,10927.88,64.6620118343,802.09,4.74609467456,52404,18.3218934911,3.25426035503,36364.2914598
1045,4923,Cherokee,AURELIA,18.0,3267.9,171.994736842,210.6,11.0842105263,51005,17.853433584,4.21684210526,17356.6954482
1046,4924,Chickasaw,NASHUA,19.0,12781.16,61.7447342995,1047.55,5.06062801932,50658,14.8917529331,5.22362318841,65383.2286357
1047,4925,Polk,URBANDALE,77.0,7487.22,53.8648920863,590.33,4.24697841727,50266,15.4524631723,3.81654676259,27610.6188226
1048,4926,Polk,DES MOINES,77.0,7867.62,50.4334615385,415.1,2.6608974359,50322,22.7701724664,3.97153846154,30112.1148534
1049,4927,Polk,WEST DES MOINES,77.0,8529.98,48.1919774011,615.84,3.4793220339,50265,16.4799354318,4.32389830508,37065.8285311
1050,4929,Dallas,ADEL,25.0,5946.18,138.283255814,438.6,10.2,50003,14.0003322259,3.33465116279,18810.4387107
1051,4930,Boone,BOONE,8.0,3978.0,128.322580645,302.55,9.75967741935,50036,16.590952381,3.69064516129,14095.8345756
1052,4932,Black Hawk,CEDAR FALLS,7.0,29299.39,101.733993056,2315.66,8.04048611111,50613,19.2302926587,4.41666666667,127912.667165
1053,4933,Des Moines,BURLINGTON,29.0,3945.24,123.28875,243.15,7.5984375,52601,20.7472172619,3.100625,6616.11203974
1054,4934,Linn,SPRINGVILLE,57.0,6768.6,157.409302326,589.5,13.7093023256,52336,13.0692248062,3.28906976744,23477.43234
1055,4935,Black Hawk,WATERLOO,7.0,21547.52,103.098181818,998.31,4.77660287081,50703,24.6272556391,3.58440191388,84732.8634334
1056,4937,Page,SHENANDOAH,73.0,6475.69,134.910208333,564.2,11.7541666667,51601,13.240297619,3.885,27671.9431396
1057,4938,Buchanan,HAZLETON,10.0,9120.72,144.773333333,640.45,10.1658730159,50641,15.7601814059,3.62523809524,35299.2582729
1058,4940,Polk,CAMBRIDGE,77.0,5189.65,35.5455479452,424.11,2.9048630137,50046,14.7777951729,4.13054794521,20624.5072378
1059,4941,Polk,URBANDALE,77.0,17480.09,77.0048017621,1210.84,5.3340969163,50322,16.9075414307,4.11158590308,73465.070928
1060,4942,Polk,DES MOINES,77.0,8512.21,109.130897436,608.95,7.80705128205,50309,16.8768131868,4.20846153846,37832.2615117
1061,4943,Wapello,ELDON,90.0,5793.4,60.3479166667,428.05,4.45885416667,52554,19.8442063492,4.33135416667,26063.9528053
1062,4944,Warren,MARTENSDALE,91.0,4231.04,128.213333333,306.35,9.28333333333,50160,16.2906349206,3.51454545455,13053.6629215
1063,4945,Mitchell,OSAGE,66.0,31543.33,37.596340882,2363.4,2.81692491061,50461,17.1244050457,5.1684624553,142913.830635
1064,4947,Black Hawk,CEDAR FALLS,7.0,64015.73,63.5076686508,4707.35,4.66999007937,50647,19.1100063776,4.4764781746,273474.82743
1065,4948,Clinton,WHEATLAND,23.0,2932.89,75.2023076923,210.0,5.38461538462,52777,15.8929426129,4.34769230769,14608.1011226
1066,4949,Scott,DAVENPORT,82.0,18040.54,75.1689166667,1532.38,6.38491666667,52802,16.8677420635,3.4845,69633.3182283
1067,4950,Linn,CEDAR RAPIDS,57.0,12173.06,81.6983892617,842.05,5.65134228188,52403,16.66063279,3.15932885906,41039.816679
1068,4952,Scott,DAVENPORT,82.0,28863.28,170.788639053,1755.65,10.3884615385,52804,19.6352155537,4.09982248521,123811.710108
1069,4953,Clinton,LOST NATION,23.0,5031.05,83.8508333333,370.29,6.1715,52254,20.5917857143,5.0475,31320.2207732
1070,4956,Linn,CEDAR RAPIDS,57.0,12550.85,63.7098984772,787.81,3.99903553299,52405,20.6188445734,4.78862944162,59253.5650206
1071,4957,Sac,WALL LAKE,81.0,5913.0,155.605263158,516.5,13.5921052632,51466,14.0154385965,4.16657894737,29187.1125698
1072,4958,Black Hawk,CEDAR FALLS,7.0,25832.75,54.2704831933,1656.13,3.47926470588,50613,20.9802786114,4.75785714286,114738.935578
1073,4959,Black Hawk,CEDAR FALLS,7.0,43604.39,123.176242938,3101.77,8.76206214689,50613,18.4200168146,4.58923728814,190484.77918
1074,4960,Story,AMES,85.0,12233.2,140.611494253,1215.25,13.9683908046,50010,16.9398467433,4.98632183908,64805.4329748
1075,4961,Dubuque,DUBUQUE,31.0,2256.37,68.3748484848,185.25,5.61363636364,52003,16.3825252525,3.29333333333,595.013942884
1076,4962,Scott,DAVENPORT,82.0,48006.28,218.210363636,3119.72,14.1805454545,52803,19.2223614719,3.19309090909,196743.616773
1077,4967,Scott,BLUE GRASS,82.0,21919.59,26.5692,1823.65,2.21048484848,52726,15.6227584416,3.66536969697,85938.2464736
1078,4968,Poweshiek,BROOKLYN,79.0,2858.16,150.429473684,234.0,12.3157894737,52211,14.5083709273,4.17,15717.1064228
1079,4969,Cerro Gordo,CLEAR LAKE,17.0,155213.45,143.185839483,10426.72,9.61874538745,50428,19.482524161,6.08499077491,677986.04455
1080,4970,Muscatine,WEST LIBERTY,70.0,16231.0,51.2018927445,1305.78,4.11917981073,52776,16.8986450353,4.38495268139,70531.3893625
1081,4971,Polk,PLEASANT HILL,77.0,39889.64,155.212607004,3018.92,11.746770428,50327,16.6305569982,5.18898832685,182644.932781
1082,4972,Clayton,MONONA,22.0,12177.91,41.2810508475,1098.25,3.72288135593,52159,14.3937078289,4.49081355932,54364.387785
1083,4973,Fayette,WEST UNION,33.0,67686.41,107.780907643,5766.25,9.18192675159,52175,14.32616697,4.93651273885,296048.383314
1084,4974,Polk,DES MOINES,77.0,14404.31,94.7651973684,902.26,5.93592105263,50317,20.8953665414,4.37203947368,63553.9458191
1085,4975,Woodbury,SIOUX CITY,97.0,8121.53,142.482982456,501.8,8.80350877193,51104,17.622823726,4.6150877193,41006.3242219
1086,4978,Black Hawk,WATERLOO,7.0,19408.32,132.93369863,1249.4,8.55753424658,50702,16.935541422,3.49506849315,76561.4291408
1087,4979,Linn,CEDAR RAPIDS,57.0,9042.04,192.383829787,406.6,8.65106382979,52402,21.1689361702,4.3985106383,42504.3154933
1088,4980,Black Hawk,WASHBURN,7.0,7078.44,164.614883721,475.8,11.0651162791,50702,18.9934883721,3.90418604651,30090.8213684
1089,4981,Tama,TRAER,86.0,9119.92,157.24,648.2,11.175862069,50675,16.8208045977,3.01034482759,29209.1645972
1090,4982,Buena Vista,ALTA,11.0,2204.22,116.011578947,229.5,12.0789473684,51002,10.2988471178,2.76578947368,-2162.68592406
1091,4983,Des Moines,WEST BURLINGTON,29.0,4246.98,136.999354839,320.4,10.335483871,52655,16.9371889401,3.72709677419,15896.8309924
1092,4984,Muscatine,MUSCATINE,70.0,25010.78,42.3194247039,1504.66,2.54595600677,52761,22.2636266215,4.239357022,105280.97963
1093,4985,Plymouth,MERRILL,75.0,3694.23,76.963125,299.32,6.23583333333,51038,13.9365277778,3.515,9331.42103765
1094,4986,Floyd,FLOYD,34.0,68114.51,251.345055351,4047.53,14.9355350554,50435,21.7247671762,5.49398523985,306571.489271
1095,4987,Story,AMES,85.0,3546.5,27.2807692308,274.23,2.10946153846,50010,16.9112124542,3.91646153846,11019.5209619
1096,4988,Black Hawk,CEDAR FALLS,7.0,136201.44,63.7647191011,8273.19,3.87321629213,50613,22.0758747436,5.63327715356,590153.562382
1097,4989,Johnson,IOWA CITY,52.0,4599.79,76.6631666667,339.65,5.66083333333,52240,15.7148571429,3.49483333333,12662.618841
1098,4991,Clayton,ELKADER,22.0,8265.72,179.689565217,495.0,10.7608695652,52043,17.4561904762,4.77804347826,44294.8702459
1099,4992,Des Moines,DANVILLE,29.0,2241.8,83.0296296296,158.25,5.86111111111,52623,16.9549911817,4.04222222222,8655.08175083
1100,4993,Lee,KEOKUK,56.0,25940.71,96.433866171,1951.55,7.25483271375,52632,15.6890246061,3.92390334572,108092.986917
1101,4995,Shelby,HARLAN,83.0,12093.72,40.4472240803,1114.78,3.72836120401,51537,17.1925609173,3.97836120401,48535.385997
1102,4996,Dubuque,DUBUQUE,31.0,2381.51,103.543913043,104.75,4.55434782609,52001,23.622173913,4.02130434783,8394.70544336
1103,4997,Polk,DES MOINES,77.0,58791.02,127.253290043,4976.7,10.7720779221,50309,17.0357616986,3.93911255411,248604.428551
1104,4998,Calhoun,LAKE CITY,13.0,26726.5,110.898340249,2338.25,9.70228215768,51449,13.2946216163,4.52232365145,118978.276975
1105,4999,Butler,CLARKSVILLE,12.0,4721.28,76.1496774194,432.79,6.98048387097,50619,14.5692473118,3.84967741935,17600.1718685
1106,5000,Story,NEVADA,85.0,4933.44,126.498461538,353.1,9.05384615385,50201,15.04,3.66307692308,17495.7514255
1107,5001,Buchanan,INDEPENDENCE,10.0,41010.66,54.3187549669,3311.86,4.38656953642,50644,18.4363147272,4.41687417219,175596.660082
1108,5003,Scott,DAVENPORT,82.0,62935.63,148.083835294,4191.95,9.86341176471,52804,19.0104862745,4.94614117647,276424.799169
1109,5004,Ida,IDA GROVE,47.0,26642.94,167.565660377,2391.0,15.0377358491,51445,12.7103953279,4.65352201258,122585.823654
1110,5005,Pocahontas,LAURENS,76.0,22700.83,68.1706606607,2144.5,6.43993993994,50554,12.831012441,4.27834834835,97814.3355448
1111,5006,Dubuque,DUBUQUE,31.0,1284.1,58.3681818182,73.39,3.33590909091,52001,24.0362987013,4.43863636364,7638.04973588
1112,5007,Bremer,DENVER,9.0,23553.66,89.5576425856,2005.65,7.62604562738,50622,14.0436963607,4.47205323194,104052.877984
1113,5009,Johnson,CORALVILLE,52.0,10833.78,100.312777778,381.76,3.53481481481,52241,30.5202160494,7.39722222222,79659.5710755
1114,5010,Sac,SAC CITY,81.0,22154.13,73.3580463576,2165.99,7.17215231788,50583,13.1516398612,4.02950331126,93198.5188286
1115,5011,Iowa,WILLIAMSBURG,48.0,9910.88,76.2375384615,699.0,5.37692307692,52361,16.4956630037,4.09376923077,41345.2703588
1116,5012,Boone,PERRY,8.0,9065.11,37.4591322314,721.45,2.98119834711,50220,18.5649153876,4.40326446281,39933.9322306
1117,5013,Scott,BETTENDORF,82.0,26523.71,100.468598485,2129.9,8.0678030303,52722,15.8553950216,4.04303030303,112216.688734
1118,5014,Johnson,IOWA CITY,52.0,19851.5,107.305405405,742.35,4.0127027027,52240,30.2007207207,7.27091891892,116603.139661
1119,5017,Allamakee,LANSING,3.0,21113.15,65.1640432099,2114.23,6.52540123457,52151,13.2813536155,3.9425,87564.6486229
1120,5018,Scott,DAVENPORT,82.0,65415.42,104.832403846,3732.97,5.98232371795,52802,22.2397474054,3.67663461538,271464.776317
1121,5019,Jackson,BELLEVUE,49.0,7126.98,165.74372093,479.3,11.1465116279,52031,17.0113842746,4.49069767442,36602.4230643
1122,5020,Cedar,STANWOOD,16.0,14719.14,229.9865625,1164.0,18.1875,52337,14.5365848214,3.748125,64089.8063838
1123,5021,Dickinson,OKOBOJI,30.0,6807.79,75.6421111111,540.95,6.01055555556,51355,16.7393333333,4.06755555556,28270.6852608
1124,5022,Polk,WEST DES MOINES,77.0,19103.83,90.1124056604,1236.0,5.83018867925,50265,17.0519451932,4.23985849057,81927.5760627
1125,5023,Linn,CEDAR RAPIDS,57.0,5633.64,144.452307692,397.6,10.1948717949,52404,15.89,1.58153846154,-1245.69004575
1126,5024,Linn,CEDAR RAPIDS,57.0,3649.92,121.664,309.0,10.3,52404,13.8374444444,1.59733333333,-9399.85530344
1127,5025,Linn,CEDAR RAPIDS,57.0,6915.24,106.388307692,576.0,8.86153846154,52403,13.691025641,1.50846153846,2743.76609398
1128,5027,Woodbury,SIOUX CITY,97.0,48587.62,219.853484163,2189.25,9.90610859729,51101,32.0583731954,10.4567873303,274770.596689
1129,5028,Buena Vista,STORM LAKE,11.0,22301.45,109.859359606,1287.04,6.34009852217,50588,24.1109740793,4.64862068966,100037.535414
1130,5029,Scott,DAVENPORT,82.0,78242.58,137.993968254,3939.32,6.94765432099,52806,27.0231725036,5.83220458554,349106.82264
1131,5031,Black Hawk,RAYMOND,7.0,10948.88,48.0214035088,739.82,3.2448245614,50667,19.141393066,4.12666666667,45055.9745989
1132,5034,Cerro Gordo,MASON CITY,17.0,40998.6,92.1316853933,2936.09,6.59795505618,50401,17.7230518994,4.05004494382,172685.984378
1133,5035,Pottawattamie,COUNCIL BLUFFS,78.0,4228.04,140.934666667,289.8,9.66,51503,15.7542222222,3.597,14102.7428773
1134,5037,Greene,JEFFERSON,37.0,15089.24,51.3239455782,965.49,3.28397959184,50129,17.0404259799,5.95942176871,82136.8889801
1135,5039,Johnson,SOLON,52.0,7390.98,119.209354839,614.4,9.90967741935,52333,15.0044086022,3.48064516129,26329.9419151
1136,5040,Muscatine,WILTON,70.0,7932.92,105.772266667,570.37,7.60493333333,52778,16.2582984127,4.17146666667,34894.803299
1137,5041,Poweshiek,MONTEZUMA,79.0,9035.92,125.498888889,741.4,10.2972222222,50171,14.483968254,3.74486111111,36282.6296856
1138,5042,Dubuque,DUBUQUE,31.0,27231.26,132.835414634,1214.3,5.92341463415,52001,25.024387921,4.50375609756,119098.59338
1139,5043,Black Hawk,WATERLOO,7.0,30350.39,94.2558695652,2011.93,6.24822981366,50702,19.2637866016,3.2099068323,118593.74417
1140,5044,Pottawattamie,CRESCENT,78.0,5018.6,135.637837838,318.15,8.59864864865,51526,17.1827155727,3.80135135135,19114.6118592
1141,5045,Woodbury,SIOUX CITY,97.0,12674.63,85.0646308725,967.9,6.49597315436,51103,17.5691083413,3.34033557047,45496.250153
1142,5046,Lee,KEOKUK,56.0,8261.81,121.497205882,604.8,8.89411764706,52632,14.681092437,2.87735294118,23071.8047766
1143,5047,Linn,CEDAR RAPIDS,57.0,1890.72,118.17,88.5,5.53125,52402,22.5494047619,6.6975,35390.3021262
1144,5048,Pocahontas,ROLFE,76.0,8012.0,95.380952381,536.5,6.3869047619,50581,16.7707596372,5.5875,49776.856103
1145,5050,Warren,CARLISLE,91.0,46410.04,111.562596154,4185.95,10.0623798077,50047,14.0981925366,4.17108173077,198482.442732
1146,5051,Polk,DES MOINES,77.0,15157.91,62.3782304527,886.19,3.64687242798,50309,21.7137840486,4.31810699588,65061.0351287
1147,5052,Adair,GREENFIELD,1.0,7212.06,103.029428571,577.18,8.24542857143,50849,16.7963333333,3.56614285714,25690.4069599
1148,5054,Delaware,MANCHESTER,28.0,111355.34,138.157990074,8159.6,10.123573201,52087,17.5694712277,5.19749379653,483617.127359
1149,5055,Franklin,LATIMER,35.0,4739.14,148.098125,426.5,13.328125,50452,12.5161011905,4.708125,29892.7963996
1150,5057,Polk,DES MOINES,77.0,15055.52,69.3802764977,1023.57,4.7169124424,50317,18.0932411674,3.78188940092,59411.677001
